chr	name	start	end	strand	sample	organ	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Tsc22d3	140539527	140600522	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	236	1	193
chrX	Tsc22d3	140539527	140600522	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	360	1	69
chrX	Tsc22d3	140539527	140600522	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	180	1	69
chrX	Tsc22d3	140539527	140600522	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	69	1	69
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	823	1	200
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	435	1	200
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	200	1	200
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	328	1	186
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	186	1	186
chrX	Tsc22d3	140539527	140600522	-	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	408	1	186
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	0,98	1469	0,99	629
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	0,99	1166	0,99	629
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,99	629	0,99	629
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	294	1	294
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	917	1	294
chrX	Tsc22d3	140539527	140600522	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	1574	1	294
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	0,98	609	0,99	455
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	0,99	455	0,99	455
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	0,99	746	0,99	455
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	857	1	320
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	320	1	320
chrX	Tsc22d3	140539527	140600522	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	605	1	320
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	617	1	343
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	343	1	343
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	1181	1	343
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	386	1	386
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	974	1	386
chrX	Tsc22d3	140539527	140600522	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	1212	1	386
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	2656	1	2232
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	2232	1	2232
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	2485	1	2232
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	2347	1	2347
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	2699	1	2347
chrX	Tspan7	10485115	10596604	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	2799	1	2347
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	0,99	248	0,99	248
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	0,98	319	0,99	248
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	295	0,99	248
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	270	1	270
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	276	1	270
chrX	Tspan7	10485115	10596604	+	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	364	1	270
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	116	1	114
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	128	1	114
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	114	1	114
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	50	1	50
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	62	1	50
chrX	Tspan7	10485115	10596604	+	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	81	1	50
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	67	1	46
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	46	1	46
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	87	1	46
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	29	1	29
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	61	1	29
chrX	Tspan7	10485115	10596604	+	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	43	1	29
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	0,98	2037	0,98	1977
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	0,98	2615	0,98	1977
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,99	1977	0,98	1977
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	2698	1	2057
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	2057	1	2057
chrX	Tspan7	10485115	10596604	+	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	2826	1	2057
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	1	237	1	194
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	0,99	220	1	194
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	194	1	194
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	196	1	188
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	188	1	188
chrX	Tspan7	10485115	10596604	+	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	233	1	188
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	141	1	133
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	133	1	133
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	170	1	133
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	160	1	129
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	129	1	129
chrX	Tspan7	10485115	10596604	+	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	144	1	129
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	701	1	628
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	644	1	628
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	628	1	628
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	589	1	589
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	652	1	589
chrX	Tspyl2	152336851	152342503	-	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	763	1	589
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	96	1	90
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	90	1	90
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	95	1	90
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	92	1	78
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	109	1	78
chrX	Tspyl2	152336851	152342503	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	78	1	78
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	90	1	79
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	85	1	79
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	79	1	79
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	74	1	74
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	119	1	74
chrX	Tspyl2	152336851	152342503	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	86	1	74
chrX	Tspyl2	152336851	152342503	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	41	1	30
chrX	Tspyl2	152336851	152342503	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	56	1	30
chrX	Tspyl2	152336851	152342503	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	30	1	30
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	260	1	235
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	255	1	235
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	235	1	235
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	311	1	239
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	239	1	239
chrX	Tspyl2	152336851	152342503	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	306	1	239
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	71	1	67
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	1	67	1	67
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	73	1	67
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	64	1	64
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	97	1	64
chrX	Tspyl2	152336851	152342503	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	68	1	64
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	0,99	277	1	277
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	292	1	277
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	423	1	277
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	245	1	245
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	284	1	245
chrX	Tspyl2	152336851	152342503	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	344	1	245
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	304	1	268
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	268	1	268
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	280	1	268
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	0,99	317	0,99	262
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	0,99	295	0,99	262
chrX	Tsr2	151087093	151096543	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	262	0,99	262
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	58	1	52
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	54	1	52
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	52	1	52
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	52	1	36
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	36	1	36
chrX	Tsr2	151087093	151096543	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	48	1	36
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	82	1	82
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	101	1	82
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	0,99	89	1	82
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	114	1	64
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	64	1	64
chrX	Tsr2	151087093	151096543	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	103	1	64
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	37	1	37
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	58	1	37
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	50	1	37
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	60	1	29
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	29	1	29
chrX	Tsr2	151087093	151096543	-	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	34	1	29
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,98	97	1	97
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	120	1	97
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	152	1	97
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	155	1	101
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	0,99	101	1	101
chrX	Tsr2	151087093	151096543	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	133	1	101
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	43	1	39
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	39	1	39
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	1	40	1	39
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	39	1	22
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	1	22	1	22
chrX	Tsr2	151087093	151096543	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	27	1	22
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	139	1	112
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	112	1	112
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	190	1	112
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	136	1	136
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	143	1	136
chrX	Tsr2	151087093	151096543	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	142	1	136
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	120	1	100
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	102	1	100
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	0,98	100	1	100
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	100	1	100
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	106	1	100
chrX	Txlng	162778916	162829454	-	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	131	1	100
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	1	104	1	59
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	1	59	1	59
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	1	62	1	59
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	0,98	92	1	56
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	56	1	56
chrX	Txlng	162778916	162829454	-	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	62	1	56
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	105	1	105
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	0,99	152	1	105
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	1	109	1	105
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	57	1	57
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	99	1	57
chrX	Txlng	162778916	162829454	-	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	91	1	57
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	1	119	1	119
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	1	158	1	119
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	1	132	1	119
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	125	1	125
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	132	1	125
chrX	Txlng	162778916	162829454	-	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	136	1	125
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	1	138	1	138
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	1	146	1	138
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	258	1	138
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	100	1	100
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	137	1	100
chrX	Txlng	162778916	162829454	-	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	249	1	100
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	39	1	26
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	1	26	1	26
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	38	1	26
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_+y_XY_2	Mu	male	Adult	1	27	1	24
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_+y_XY_1	Mu	male	Adult	0,96	24	1	24
chrX	Txlng	162778916	162829454	-	Mu_9w_RNA_XistxC_+y_XY_3	Mu	male	Adult	1	29	1	24
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_-+_XX_2	Sp	female	Adult	1	98	1	98
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_-+_XX_3	Sp	female	Adult	1	106	1	98
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_-+_XX_1	Sp	female	Adult	1	133	1	98
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_+y_XY_2	Sp	male	Adult	1	69	1	69
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_+y_XY_3	Sp	male	Adult	1	73	1	69
chrX	Txlng	162778916	162829454	-	Sp_9w_RNA_XistxC_+y_XY_1	Sp	male	Adult	1	83	1	69
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_-+_XX_1	Br	female	Adult	1	984	1	984
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_-+_XX_2	Br	female	Adult	1	1066	1	984
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_-+_XX_3	Br	female	Adult	1	1007	1	984
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_+y_XY_3	Br	male	Adult	1	1015	1	1015
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_+y_XY_2	Br	male	Adult	1	1126	1	1015
chrX	Uba1	20658301	20683179	+	Br_9w_RNA_XistxC_+y_XY_1	Br	male	Adult	1	1135	1	1015
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_-+_XX_1	He	female	Adult	0,96	529	0,96	496
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_-+_XX_2	He	female	Adult	0,92	646	0,96	496
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_-+_XX_3	He	female	Adult	0,98	496	0,96	496
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_+y_XY_2	He	male	Adult	1	613	1	505
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_+y_XY_3	He	male	Adult	1	517	1	505
chrX	Uba1	20658301	20683179	+	He_9w_RNA_XistxC_+y_XY_1	He	male	Adult	1	505	1	505
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_-+_XX_2	Ki	female	Adult	0,98	566	1	541
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_-+_XX_1	Ki	female	Adult	1	541	1	541
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_-+_XX_3	Ki	female	Adult	1	610	1	541
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_+y_XY_3	Ki	male	Adult	1	450	1	450
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_+y_XY_1	Ki	male	Adult	1	665	1	450
chrX	Uba1	20658301	20683179	+	Ki_9w_RNA_XistxC_+y_XY_2	Ki	male	Adult	1	829	1	450
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_-+_XX_1	Li	female	Adult	0,99	492	0,99	473
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_-+_XX_2	Li	female	Adult	0,99	530	0,99	473
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_-+_XX_3	Li	female	Adult	0,99	473	0,99	473
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_+y_XY_2	Li	male	Adult	1	686	1	392
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_+y_XY_1	Li	male	Adult	1	392	1	392
chrX	Uba1	20658301	20683179	+	Li_9w_RNA_XistxC_+y_XY_3	Li	male	Adult	1	474	1	392
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_-+_XX_3	Lu	female	Adult	0,99	679	0,99	679
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_-+_XX_2	Lu	female	Adult	1	752	0,99	679
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_-+_XX_1	Lu	female	Adult	0,99	729	0,99	679
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_+y_XY_2	Lu	male	Adult	1	893	1	657
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_+y_XY_1	Lu	male	Adult	1	751	1	657
chrX	Uba1	20658301	20683179	+	Lu_9w_RNA_XistxC_+y_XY_3	Lu	male	Adult	1	657	1	657
chrX	Uba1	20658301	20683179	+	Mu_9w_RNA_XistxC_-+_XX_1	Mu	female	Adult	1	412	1	410
chrX	Uba1	20658301	20683179	+	Mu_9w_RNA_XistxC_-+_XX_3	Mu	female	Adult	1	410	1	410
chrX	Uba1	20658301	20683179	+	Mu_9w_RNA_XistxC_-+_XX_2	Mu	female	Adult	0,98	473	1	410
